Angle,Intensity
21.519483811,28
21.523661629,22
21.527839446,18
21.532017263,17
21.53619508,29
21.540372898,21
21.544550715,27
21.548728532,22
21.552906349,31
21.557084167,15
21.561261984,20
21.565439801,26
21.569617618,16
21.573795436,23
21.577973253,23
21.58215107,24
21.586328887,21
21.590506705,17
21.594684522,24
21.598862339,20
21.603040156,30
21.607217974,23
21.611395791,28
21.615573608,16
21.619751425,18
21.623929243,22
21.62810706,17
21.632284877,15
21.636462694,17
21.640640512,29
21.644818329,16
21.648996146,26
21.653173963,33
21.657351781,28
21.661529598,30
21.665707415,33
21.669885232,33
21.67406305,40
21.678240867,29
21.682418684,26
21.686596501,30
21.690774319,39
21.694952136,34
21.699129953,35
21.70330777,40
21.707485588,36
21.711663405,42
21.715841222,27
21.720019039,36
21.724196856,34
21.728374674,48
21.732552491,49
21.736730308,47
21.740908125,52
21.745085943,40
21.74926376,39
21.753441577,43
21.757619394,43
21.761797212,50
21.765975029,53
21.770152846,47
21.774330663,42
21.778508481,40
21.782686298,37
21.786864115,58
21.791041932,41
21.79521975,36
21.799397567,41
21.803575384,33
21.807753201,27
21.811931019,42
21.816108836,34
21.820286653,35
21.82446447,45
21.828642288,33
21.832820105,35
21.836997922,42
21.841175739,39
21.845353557,39
21.849531374,27
21.853709191,36
21.857887008,26
21.862064826,30
21.866242643,30
21.87042046,24
21.874598277,35
21.878776095,29
21.882953912,41
21.887131729,34
21.891309546,23
21.895487364,30
21.899665181,22
21.903842998,15
21.908020815,30
21.912198632,24
21.91637645,13
21.920554267,26
21.924732084,26
21.928909901,18
21.933087719,22
21.937265536,30
21.941443353,24
21.94562117,15
21.949798988,28
21.953976805,17
21.958154622,31
21.962332439,28
21.966510257,17
21.970688074,22
21.974865891,17
21.979043708,27
21.983221526,27
21.987399343,18
21.99157716,23
21.995754977,26
21.999932795,28
22.004110612,28
22.008288429,23
22.012466246,26
22.016644064,24
22.020821881,28
22.024999698,24
22.029177515,28
22.033355333,24
22.03753315,29
22.041710967,27
22.045888784,28
22.050066602,35
22.054244419,29
22.058422236,27
22.062600053,31
22.066777871,26
22.070955688,45
22.075133505,31
22.079311322,36
22.08348914,26
22.087666957,31
22.091844774,33
22.096022591,24
22.100200408,33
22.104378226,31
22.108556043,27
22.11273386,39
22.116911677,34
22.121089495,31
22.125267312,29
22.129445129,39
22.133622946,21
22.137800764,23
22.141978581,31
22.146156398,20
22.150334215,36
22.154512033,26
22.15868985,39
22.162867667,29
22.167045484,22
22.171223302,27
22.175401119,27
22.179578936,21
22.183756753,28
22.187934571,23
22.192112388,27
22.196290205,22
22.200468022,18
22.20464584,26
22.208823657,22
22.213001474,22
22.217179291,15
22.221357109,16
22.225534926,11
22.229712743,18
22.23389056,24
22.238068378,11
22.242246195,17
22.246424012,18
22.250601829,17
22.254779647,14
22.258957464,27
22.263135281,23
22.267313098,23
22.271490916,9
