Divergence slit,Fixed,0.19mm,,,,,,,,,,,,,,69.1631,34.58155,0.603561908,1.226481993,1.50425808,16.427,24.71044749,4.970960419
Monochromator used,NO,,,,,,,,,,,,,,,88.0468,44.0234,0.768353278,1.001687748,1.003378345,24.623,24.70618498,4.97053166
Generator voltage,45,,,,,,,,,,,,,,,,,,,,,,
Tube current,40,,,,,,,,,,,,,,,,,,,,,,
File date and time,11/6/2018 9:22,,,,,,,,,,,,,,,,,,,,,,
Unit cell,,,,,,,,,,,,,,,,,,,,,,,
h k l, 0 0 0,,,,,,,,,,,,,,,,,,,,,,
Scan axis,Gonio,,,,,,,,,,,,,,,,,,,,,,
Scan range,10.001,149.9996559,,,,,,,,,,,,,,,,,,,,,
Scan step size,0.0083556,,,,,,,,,,,,,,,,,,,,,,
No. of points,16755,,,,,,,,,,,,,,,,,,,,,,
Scan type,CONTINUOUS,,,,,,,,,,,,,,,,,,,,,,
Phi,0,,,,,,,,,,,,,,,,,,,,,,
Time per step,1.905,,,,,,,,,,,,,,,,,,,,,,
[Scan points],,,,,,,,,,,,,,,,,,,,,,,
Angle,Intensity,,,,,,,,,,,,,,,,,,,,,,
136.0833466,5,,,,,,,,,,,,,,,,,,,,,,
136.0917023,5,,,,,,,,,,,,,,,,,,,,,,
136.1000579,4,,,,,,,,,,,,,,,,,,,,,,
136.1084135,8,,,,,,,,,,,,,,,,,,,,,,
136.1167692,4,,,,,,,,,,,,,,,,,,,,,,
136.1251248,5,,,,,,,,,,,,,,,,,,,,,,
136.1334804,9,,,,,,,,,,,,,,,,,,,,,,
136.1418361,1,,,,,,,,,,,,,,,,,,,,,,
136.1501917,8,,,,,,,,,,,,,,,,,,,,,,
136.1585473,8,,,,,,,,,,,,,,,,,,,,,,
136.166903,2,,,,,,,,,,,,,,,,,,,,,,
136.1752586,1,,,,,,,,,,,,,,,,,,,,,,
136.1836142,0,,,,,,,,,,,,,,,,,,,,,,
136.1919699,10,,,,,,,,,,,,,,,,,,,,,,
136.2003255,1,,,,,,,,,,,,,,,,,,,,,,
136.2086811,13,,,,,,,,,,,,,,,,,,,,,,
136.2170368,5,,,,,,,,,,,,,,,,,,,,,,
136.2253924,6,,,,,,,,,,,,,,,,,,,,,,
136.233748,6,,,,,,,,,,,,,,,,,,,,,,
136.2421037,5,,,,,,,,,,,,,,,,,,,,,,
136.2504593,8,,,,,,,,,,,,,,,,,,,,,,
136.2588149,2,,,,,,,,,,,,,,,,,,,,,,
136.2671706,8,,,,,,,,,,,,,,,,,,,,,,
136.2755262,9,,,,,,,,,,,,,,,,,,,,,,
136.2838818,4,,,,,,,,,,,,,,,,,,,,,,
136.2922375,9,,,,,,,,,,,,,,,,,,,,,,
136.3005931,4,,,,,,,,,,,,,,,,,,,,,,
136.3089487,5,,,,,,,,,,,,,,,,,,,,,,
136.3173044,4,,,,,,,,,,,,,,,,,,,,,,
136.32566,8,,,,,,,,,,,,,,,,,,,,,,
136.3340157,6,,,,,,,,,,,,,,,,,,,,,,
136.3423713,14,,,,,,,,,,,,,,,,,,,,,,
136.3507269,10,,,,,,,,,,,,,,,,,,,,,,
136.3590826,2,,,,,,,,,,,,,,,,,,,,,,
136.3674382,2,,,,,,,,,,,,,,,,,,,,,,
136.3757938,5,,,,,,,,,,,,,,,,,,,,,,
136.3841495,9,,,,,,,,,,,,,,,,,,,,,,
136.3925051,9,,,,,,,,,,,,,,,,,,,,,,
136.4008607,5,,,,,,,,,,,,,,,,,,,,,,
136.4092164,16,,,,,,,,,,,,,,,,,,,,,,
136.417572,10,,,,,,,,,,,,,,,,,,,,,,
136.4259276,8,,,,,,,,,,,,,,,,,,,,,,
136.4342833,10,,,,,,,,,,,,,,,,,,,,,,
136.4426389,4,,,,,,,,,,,,,,,,,,,,,,
136.4509945,6,,,,,,,,,,,,,,,,,,,,,,
136.4593502,2,,,,,,,,,,,,,,,,,,,,,,
136.4677058,9,,,,,,,,,,,,,,,,,,,,,,
136.4760614,6,,,,,,,,,,,,,,,,,,,,,,
136.4844171,14,,,,,,,,,,,,,,,,,,,,,,
136.4927727,5,,,,,,,,,,,,,,,,,,,,,,
136.5011283,17,,,,,,,,,,,,,,,,,,,,,,
136.509484,4,,,,,,,,,,,,,,,,,,,,,,
136.5178396,5,,,,,,,,,,,,,,,,,,,,,,
136.5261952,9,,,,,,,,,,,,,,,,,,,,,,
136.5345509,6,,,,,,,,,,,,,,,,,,,,,,
136.5429065,10,,,,,,,,,,,,,,,,,,,,,,
136.5512621,10,,,,,,,,,,,,,,,,,,,,,,
136.5596178,10,,,,,,,,,,,,,,,,,,,,,,
136.5679734,10,,,,,,,,,,,,,,,,,,,,,,
136.5763291,4,,,,,,,,,,,,,,,,,,,,,,
136.5846847,8,,,,,,,,,,,,,,,,,,,,,,
136.5930403,16,,,,,,,,,,,,,,,,,,,,,,
136.601396,6,,,,,,,,,,,,,,,,,,,,,,
136.6097516,9,,,,,,,,,,,,,,,,,,,,,,
136.6181072,13,,,,,,,,,,,,,,,,,,,,,,
136.6264629,20,,,,,,,,,,,,,,,,,,,,,,
136.6348185,14,,,,,,,,,,,,,,,,,,,,,,
136.6431741,10,,,,,,,,,,,,,,,,,,,,,,
136.6515298,10,,,,,,,,,,,,,,,,,,,,,,
136.6598854,17,,,,,,,,,,,,,,,,,,,,,,
136.668241,12,,,,,,,,,,,,,,,,,,,,,,
136.6765967,21,,,,,,,,,,,,,,,,,,,,,,
136.6849523,18,,,,,,,,,,,,,,,,,,,,,,
136.6933079,14,,,,,,,,,,,,,,,,,,,,,,
136.7016636,16,,,,,,,,,,,,,,,,,,,,,,
136.7100192,24,,,,,,,,,,,,,,,,,,,,,,
136.7183748,18,,,,,,,,,,,,,,,,,,,,,,
136.7267305,22,,,,,,,,,,,,,,,,,,,,,,
136.7350861,20,,,,,,,,,,,,,,,,,,,,,,
136.7434417,30,,,,,,,,,,,,,,,,,,,,,,
136.7517974,32,,,,,,,,,,,,,,,,,,,,,,
136.760153,37,,,,,,,,,,,,,,,,,,,,,,
136.7685086,38,,,,,,,,,,,,,,,,,,,,,,
136.7768643,40,,,,,,,,,,,,,,,,,,,,,,
136.7852199,46,,,,,,,,,,,,,,,,,,,,,,
136.7935755,58,,,,,,,,,,,,,,,,,,,,,,
136.8019312,44,,,,,,,,,,,,,,,,,,,,,,
136.8102868,58,,,,,,,,,,,,,,,,,,,,,,
136.8186425,65,,,,,,,,,,,,,,,,,,,,,,
136.8269981,93,,,,,,,,,,,,,,,,,,,,,,
136.8353537,110,,,,,,,,,,,,,,,,,,,,,,
136.8437094,94,,,,,,,,,,,,,,,,,,,,,,
136.852065,139,,,,,,,,,,,,,,,,,,,,,,
136.8604206,114,,,,,,,,,,,,,,,,,,,,,,
136.8687763,139,,,,,,,,,,,,,,,,,,,,,,
136.8771319,149,,,,,,,,,,,,,,,,,,,,,,
136.8854875,155,,,,,,,,,,,,,,,,,,,,,,
136.8938432,176,,,,,,,,,,,,,,,,,,,,,,
136.9021988,151,,,,,,,,,,,,,,,,,,,,,,
136.9105544,171,,,,,,,,,,,,,,,,,,,,,,
136.9189101,132,,,,,,,,,,,,,,,,,,,,,,
136.9272657,124,,,,,,,,,,,,,,,,,,,,,,
136.9356213,131,,,,,,,,,,,,,,,,,,,,,,
136.943977,133,,,,,,,,,,,,,,,,,,,,,,
136.9523326,89,,,,,,,,,,,,,,,,,,,,,,
136.9606882,109,,,,,,,,,,,,,,,,,,,,,,
136.9690439,82,,,,,,,,,,,,,,,,,,,,,,
136.9773995,72,,,,,,,,,,,,,,,,,,,,,,
136.9857551,77,,,,,,,,,,,,,,,,,,,,,,
136.9941108,61,,,,,,,,,,,,,,,,,,,,,,
137.0024664,60,,,,,,,,,,,,,,,,,,,,,,
137.010822,48,,,,,,,,,,,,,,,,,,,,,,
137.0191777,38,,,,,,,,,,,,,,,,,,,,,,
137.0275333,37,,,,,,,,,,,,,,,,,,,,,,
137.0358889,20,,,,,,,,,,,,,,,,,,,,,,
137.0442446,32,,,,,,,,,,,,,,,,,,,,,,
137.0526002,41,,,,,,,,,,,,,,,,,,,,,,
137.0609559,36,,,,,,,,,,,,,,,,,,,,,,
137.0693115,25,,,,,,,,,,,,,,,,,,,,,,
137.0776671,33,,,,,,,,,,,,,,,,,,,,,,
137.0860228,26,,,,,,,,,,,,,,,,,,,,,,
137.0943784,22,,,,,,,,,,,,,,,,,,,,,,
137.102734,22,,,,,,,,,,,,,,,,,,,,,,
137.1110897,26,,,,,,,,,,,,,,,,,,,,,,
137.1194453,16,,,,,,,,,,,,,,,,,,,,,,
137.1278009,22,,,,,,,,,,,,,,,,,,,,,,
137.1361566,16,,,,,,,,,,,,,,,,,,,,,,
137.1445122,22,,,,,,,,,,,,,,,,,,,,,,
137.1528678,13,,,,,,,,,,,,,,,,,,,,,,
137.1612235,10,,,,,,,,,,,,,,,,,,,,,,
137.1695791,12,,,,,,,,,,,,,,,,,,,,,,
137.1779347,16,,,,,,,,,,,,,,,,,,,,,,
137.1862904,17,,,,,,,,,,,,,,,,,,,,,,
137.194646,24,,,,,,,,,,,,,,,,,,,,,,
137.2030016,20,,,,,,,,,,,,,,,,,,,,,,
137.2113573,18,,,,,,,,,,,,,,,,,,,,,,
137.2197129,9,,,,,,,,,,,,,,,,,,,,,,
137.2280685,9,,,,,,,,,,,,,,,,,,,,,,
137.2364242,9,,,,,,,,,,,,,,,,,,,,,,
137.2447798,13,,,,,,,,,,,,,,,,,,,,,,
137.2531354,22,,,,,,,,,,,,,,,,,,,,,,
137.2614911,16,,,,,,,,,,,,,,,,,,,,,,
137.2698467,10,,,,,,,,,,,,,,,,,,,,,,
137.2782023,12,,,,,,,,,,,,,,,,,,,,,,
137.286558,8,,,,,,,,,,,,,,,,,,,,,,
137.2949136,12,,,,,,,,,,,,,,,,,,,,,,
137.3032693,9,,,,,,,,,,,,,,,,,,,,,,
137.3116249,5,,,,,,,,,,,,,,,,,,,,,,
137.3199805,16,,,,,,,,,,,,,,,,,,,,,,
137.3283362,13,,,,,,,,,,,,,,,,,,,,,,
137.3366918,9,,,,,,,,,,,,,,,,,,,,,,
137.3450474,14,,,,,,,,,,,,,,,,,,,,,,
137.3534031,10,,,,,,,,,,,,,,,,,,,,,,
137.3617587,9,,,,,,,,,,,,,,,,,,,,,,
137.3701143,10,,,,,,,,,,,,,,,,,,,,,,
137.37847,12,,,,,,,,,,,,,,,,,,,,,,
137.3868256,10,,,,,,,,,,,,,,,,,,,,,,
137.3951812,14,,,,,,,,,,,,,,,,,,,,,,
137.4035369,16,,,,,,,,,,,,,,,,,,,,,,
137.4118925,10,,,,,,,,,,,,,,,,,,,,,,
137.4202481,9,,,,,,,,,,,,,,,,,,,,,,
137.4286038,16,,,,,,,,,,,,,,,,,,,,,,
137.4369594,14,,,,,,,,,,,,,,,,,,,,,,
137.445315,17,,,,,,,,,,,,,,,,,,,,,,
137.4536707,24,,,,,,,,,,,,,,,,,,,,,,
137.4620263,26,,,,,,,,,,,,,,,,,,,,,,
137.4703819,21,,,,,,,,,,,,,,,,,,,,,,
137.4787376,14,,,,,,,,,,,,,,,,,,,,,,
137.4870932,25,,,,,,,,,,,,,,,,,,,,,,
137.4954488,18,,,,,,,,,,,,,,,,,,,,,,
137.5038045,30,,,,,,,,,,,,,,,,,,,,,,
137.5121601,26,,,,,,,,,,,,,,,,,,,,,,
137.5205157,36,,,,,,,,,,,,,,,,,,,,,,
137.5288714,32,,,,,,,,,,,,,,,,,,,,,,
137.537227,22,,,,,,,,,,,,,,,,,,,,,,
137.5455827,40,,,,,,,,,,,,,,,,,,,,,,
137.5539383,61,,,,,,,,,,,,,,,,,,,,,,
137.5622939,45,,,,,,,,,,,,,,,,,,,,,,
137.5706496,49,,,,,,,,,,,,,,,,,,,,,,
137.5790052,73,,,,,,,,,,,,,,,,,,,,,,
137.5873608,54,,,,,,,,,,,,,,,,,,,,,,
137.5957165,69,,,,,,,,,,,,,,,,,,,,,,
137.6040721,85,,,,,,,,,,,,,,,,,,,,,,
137.6124277,65,,,,,,,,,,,,,,,,,,,,,,
137.6207834,69,,,,,,,,,,,,,,,,,,,,,,
137.629139,64,,,,,,,,,,,,,,,,,,,,,,
137.6374946,98,,,,,,,,,,,,,,,,,,,,,,
137.6458503,86,,,,,,,,,,,,,,,,,,,,,,
137.6542059,69,,,,,,,,,,,,,,,,,,,,,,
137.6625615,72,,,,,,,,,,,,,,,,,,,,,,
137.6709172,74,,,,,,,,,,,,,,,,,,,,,,
137.6792728,60,,,,,,,,,,,,,,,,,,,,,,
137.6876284,45,,,,,,,,,,,,,,,,,,,,,,
137.6959841,57,,,,,,,,,,,,,,,,,,,,,,
137.7043397,68,,,,,,,,,,,,,,,,,,,,,,
137.7126953,41,,,,,,,,,,,,,,,,,,,,,,
137.721051,42,,,,,,,,,,,,,,,,,,,,,,
137.7294066,45,,,,,,,,,,,,,,,,,,,,,,
137.7377622,33,,,,,,,,,,,,,,,,,,,,,,
137.7461179,34,,,,,,,,,,,,,,,,,,,,,,
137.7544735,36,,,,,,,,,,,,,,,,,,,,,,
137.7628291,30,,,,,,,,,,,,,,,,,,,,,,
137.7711848,21,,,,,,,,,,,,,,,,,,,,,,
137.7795404,26,,,,,,,,,,,,,,,,,,,,,,
137.7878961,18,,,,,,,,,,,,,,,,,,,,,,
137.7962517,20,,,,,,,,,,,,,,,,,,,,,,
137.8046073,16,,,,,,,,,,,,,,,,,,,,,,
137.812963,28,,,,,,,,,,,,,,,,,,,,,,
137.8213186,16,,,,,,,,,,,,,,,,,,,,,,
137.8296742,13,,,,,,,,,,,,,,,,,,,,,,
137.8380299,13,,,,,,,,,,,,,,,,,,,,,,
137.8463855,9,,,,,,,,,,,,,,,,,,,,,,
137.8547411,12,,,,,,,,,,,,,,,,,,,,,,
137.8630968,14,,,,,,,,,,,,,,,,,,,,,,
137.8714524,8,,,,,,,,,,,,,,,,,,,,,,
137.879808,14,,,,,,,,,,,,,,,,,,,,,,
137.8881637,5,,,,,,,,,,,,,,,,,,,,,,
137.8965193,10,,,,,,,,,,,,,,,,,,,,,,
137.9048749,6,,,,,,,,,,,,,,,,,,,,,,
137.9132306,17,,,,,,,,,,,,,,,,,,,,,,
137.9215862,16,,,,,,,,,,,,,,,,,,,,,,
137.9299418,18,,,,,,,,,,,,,,,,,,,,,,
137.9382975,8,,,,,,,,,,,,,,,,,,,,,,
137.9466531,4,,,,,,,,,,,,,,,,,,,,,,
137.9550087,5,,,,,,,,,,,,,,,,,,,,,,
137.9633644,2,,,,,,,,,,,,,,,,,,,,,,
137.97172,9,,,,,,,,,,,,,,,,,,,,,,
137.9800756,6,,,,,,,,,,,,,,,,,,,,,,
137.9884313,10,,,,,,,,,,,,,,,,,,,,,,
137.9967869,8,,,,,,,,,,,,,,,,,,,,,,
138.0051425,5,,,,,,,,,,,,,,,,,,,,,,
138.0134982,9,,,,,,,,,,,,,,,,,,,,,,
138.0218538,10,,,,,,,,,,,,,,,,,,,,,,
138.0302095,4,,,,,,,,,,,,,,,,,,,,,,
138.0385651,8,,,,,,,,,,,,,,,,,,,,,,
138.0469207,9,,,,,,,,,,,,,,,,,,,,,,
138.0552764,12,,,,,,,,,,,,,,,,,,,,,,
138.063632,4,,,,,,,,,,,,,,,,,,,,,,
138.0719876,9,,,,,,,,,,,,,,,,,,,,,,
138.0803433,10,,,,,,,,,,,,,,,,,,,,,,
138.0886989,9,,,,,,,,,,,,,,,,,,,,,,
138.0970545,6,,,,,,,,,,,,,,,,,,,,,,
138.1054102,6,,,,,,,,,,,,,,,,,,,,,,
138.1137658,1,,,,,,,,,,,,,,,,,,,,,,
138.1221214,9,,,,,,,,,,,,,,,,,,,,,,
138.1304771,5,,,,,,,,,,,,,,,,,,,,,,
138.1388327,5,,,,,,,,,,,,,,,,,,,,,,
138.1471883,5,,,,,,,,,,,,,,,,,,,,,,
138.155544,10,,,,,,,,,,,,,,,,,,,,,,
138.1638996,5,,,,,,,,,,,,,,,,,,,,,,
138.1722552,5,,,,,,,,,,,,,,,,,,,,,,
138.1806109,4,,,,,,,,,,,,,,,,,,,,,,
138.1889665,6,,,,,,,,,,,,,,,,,,,,,,
138.1973221,6,,,,,,,,,,,,,,,,,,,,,,
138.2056778,9,,,,,,,,,,,,,,,,,,,,,,
138.2140334,13,,,,,,,,,,,,,,,,,,,,,,
138.222389,4,,,,,,,,,,,,,,,,,,,,,,
138.2307447,9,,,,,,,,,,,,,,,,,,,,,,
138.2391003,9,,,,,,,,,,,,,,,,,,,,,,
138.2474559,6,,,,,,,,,,,,,,,,,,,,,,
138.2558116,2,,,,,,,,,,,,,,,,,,,,,,
138.2641672,4,,,,,,,,,,,,,,,,,,,,,,
138.2725229,2,,,,,,,,,,,,,,,,,,,,,,
138.2808785,5,,,,,,,,,,,,,,,,,,,,,,
138.2892341,2,,,,,,,,,,,,,,,,,,,,,,
138.2975898,8,,,,,,,,,,,,,,,,,,,,,,
138.3059454,9,,,,,,,,,,,,,,,,,,,,,,
138.314301,8,,,,,,,,,,,,,,,,,,,,,,
138.3226567,4,,,,,,,,,,,,,,,,,,,,,,
138.3310123,5,,,,,,,,,,,,,,,,,,,,,,
138.3393679,6,,,,,,,,,,,,,,,,,,,,,,
138.3477236,9,,,,,,,,,,,,,,,,,,,,,,
138.3560792,6,,,,,,,,,,,,,,,,,,,,,,
138.3644348,4,,,,,,,,,,,,,,,,,,,,,,
138.3727905,5,,,,,,,,,,,,,,,,,,,,,,
138.3811461,4,,,,,,,,,,,,,,,,,,,,,,
138.3895017,6,,,,,,,,,,,,,,,,,,,,,,
138.3978574,9,,,,,,,,,,,,,,,,,,,,,,
138.406213,4,,,,,,,,,,,,,,,,,,,,,,
138.4145686,1,,,,,,,,,,,,,,,,,,,,,,
138.4229243,5,,,,,,,,,,,,,,,,,,,,,,
138.4312799,2,,,,,,,,,,,,,,,,,,,,,,
138.4396355,10,,,,,,,,,,,,,,,,,,,,,,
138.4479912,5,,,,,,,,,,,,,,,,,,,,,,
138.4563468,4,,,,,,,,,,,,,,,,,,,,,,
138.4647024,9,,,,,,,,,,,,,,,,,,,,,,
138.4730581,4,,,,,,,,,,,,,,,,,,,,,,
138.4814137,12,,,,,,,,,,,,,,,,,,,,,,
138.4897693,5,,,,,,,,,,,,,,,,,,,,,,
138.498125,8,,,,,,,,,,,,,,,,,,,,,,
138.5064806,2,,,,,,,,,,,,,,,,,,,,,,
138.5148363,6,,,,,,,,,,,,,,,,,,,,,,
138.5231919,8,,,,,,,,,,,,,,,,,,,,,,
138.5315475,2,,,,,,,,,,,,,,,,,,,,,,
138.5399032,4,,,,,,,,,,,,,,,,,,,,,,
138.5482588,4,,,,,,,,,,,,,,,,,,,,,,
138.5566144,2,,,,,,,,,,,,,,,,,,,,,,
138.5649701,9,,,,,,,,,,,,,,,,,,,,,,
138.5733257,8,,,,,,,,,,,,,,,,,,,,,,
138.5816813,4,,,,,,,,,,,,,,,,,,,,,,
138.590037,6,,,,,,,,,,,,,,,,,,,,,,
138.5983926,2,,,,,,,,,,,,,,,,,,,,,,
138.6067482,5,,,,,,,,,,,,,,,,,,,,,,
138.6151039,6,,,,,,,,,,,,,,,,,,,,,,
138.6234595,6,,,,,,,,,,,,,,,,,,,,,,
138.6318151,6,,,,,,,,,,,,,,,,,,,,,,
138.6401708,1,,,,,,,,,,,,,,,,,,,,,,
138.6485264,1,,,,,,,,,,,,,,,,,,,,,,
138.656882,4,,,,,,,,,,,,,,,,,,,,,,
138.6652377,2,,,,,,,,,,,,,,,,,,,,,,
138.6735933,6,,,,,,,,,,,,,,,,,,,,,,
138.6819489,5,,,,,,,,,,,,,,,,,,,,,,
138.6903046,8,,,,,,,,,,,,,,,,,,,,,,
138.6986602,6,,,,,,,,,,,,,,,,,,,,,,
138.7070158,2,,,,,,,,,,,,,,,,,,,,,,
138.7153715,2,,,,,,,,,,,,,,,,,,,,,,
138.7237271,4,,,,,,,,,,,,,,,,,,,,,,
138.7320828,4,,,,,,,,,,,,,,,,,,,,,,
138.7404384,5,,,,,,,,,,,,,,,,,,,,,,
138.748794,4,,,,,,,,,,,,,,,,,,,,,,
138.7571497,6,,,,,,,,,,,,,,,,,,,,,,
138.7655053,4,,,,,,,,,,,,,,,,,,,,,,
138.7738609,4,,,,,,,,,,,,,,,,,,,,,,
138.7822166,6,,,,,,,,,,,,,,,,,,,,,,
138.7905722,6,,,,,,,,,,,,,,,,,,,,,,
138.7989278,5,,,,,,,,,,,,,,,,,,,,,,
138.8072835,1,,,,,,,,,,,,,,,,,,,,,,
138.8156391,6,,,,,,,,,,,,,,,,,,,,,,
138.8239947,1,,,,,,,,,,,,,,,,,,,,,,
138.8323504,5,,,,,,,,,,,,,,,,,,,,,,
138.840706,6,,,,,,,,,,,,,,,,,,,,,,
138.8490616,10,,,,,,,,,,,,,,,,,,,,,,
138.8574173,4,,,,,,,,,,,,,,,,,,,,,,
138.8657729,6,,,,,,,,,,,,,,,,,,,,,,
138.8741285,5,,,,,,,,,,,,,,,,,,,,,,
138.8824842,5,,,,,,,,,,,,,,,,,,,,,,
138.8908398,2,,,,,,,,,,,,,,,,,,,,,,
138.8991954,9,,,,,,,,,,,,,,,,,,,,,,
138.9075511,5,,,,,,,,,,,,,,,,,,,,,,
138.9159067,1,,,,,,,,,,,,,,,,,,,,,,
138.9242623,4,,,,,,,,,,,,,,,,,,,,,,
138.932618,4,,,,,,,,,,,,,,,,,,,,,,
138.9409736,2,,,,,,,,,,,,,,,,,,,,,,
138.9493292,1,,,,,,,,,,,,,,,,,,,,,,
138.9576849,8,,,,,,,,,,,,,,,,,,,,,,
138.9660405,8,,,,,,,,,,,,,,,,,,,,,,
138.9743962,9,,,,,,,,,,,,,,,,,,,,,,
138.9827518,9,,,,,,,,,,,,,,,,,,,,,,
138.9911074,8,,,,,,,,,,,,,,,,,,,,,,
138.9994631,6,,,,,,,,,,,,,,,,,,,,,,
139.0078187,2,,,,,,,,,,,,,,,,,,,,,,
139.0161743,9,,,,,,,,,,,,,,,,,,,,,,
139.02453,8,,,,,,,,,,,,,,,,,,,,,,
139.0328856,4,,,,,,,,,,,,,,,,,,,,,,
139.0412412,2,,,,,,,,,,,,,,,,,,,,,,
139.0495969,6,,,,,,,,,,,,,,,,,,,,,,
139.0579525,2,,,,,,,,,,,,,,,,,,,,,,
139.0663081,8,,,,,,,,,,,,,,,,,,,,,,
139.0746638,8,,,,,,,,,,,,,,,,,,,,,,
139.0830194,4,,,,,,,,,,,,,,,,,,,,,,
139.091375,2,,,,,,,,,,,,,,,,,,,,,,
139.0997307,6,,,,,,,,,,,,,,,,,,,,,,
139.1080863,5,,,,,,,,,,,,,,,,,,,,,,
139.1164419,4,,,,,,,,,,,,,,,,,,,,,,
139.1247976,4,,,,,,,,,,,,,,,,,,,,,,
139.1331532,8,,,,,,,,,,,,,,,,,,,,,,
139.1415088,1,,,,,,,,,,,,,,,,,,,,,,
139.1498645,1,,,,,,,,,,,,,,,,,,,,,,
139.1582201,6,,,,,,,,,,,,,,,,,,,,,,
139.1665757,5,,,,,,,,,,,,,,,,,,,,,,
139.1749314,6,,,,,,,,,,,,,,,,,,,,,,
139.183287,10,,,,,,,,,,,,,,,,,,,,,,
139.1916426,2,,,,,,,,,,,,,,,,,,,,,,
139.1999983,4,,,,,,,,,,,,,,,,,,,,,,
139.2083539,4,,,,,,,,,,,,,,,,,,,,,,
139.2167096,5,,,,,,,,,,,,,,,,,,,,,,
139.2250652,1,,,,,,,,,,,,,,,,,,,,,,
139.2334208,8,,,,,,,,,,,,,,,,,,,,,,
139.2417765,9,,,,,,,,,,,,,,,,,,,,,,
139.2501321,4,,,,,,,,,,,,,,,,,,,,,,
139.2584877,2,,,,,,,,,,,,,,,,,,,,,,
139.2668434,8,,,,,,,,,,,,,,,,,,,,,,
139.275199,2,,,,,,,,,,,,,,,,,,,,,,
139.2835546,2,,,,,,,,,,,,,,,,,,,,,,
139.2919103,4,,,,,,,,,,,,,,,,,,,,,,
139.3002659,6,,,,,,,,,,,,,,,,,,,,,,
139.3086215,1,,,,,,,,,,,,,,,,,,,,,,
139.3169772,9,,,,,,,,,,,,,,,,,,,,,,
139.3253328,0,,,,,,,,,,,,,,,,,,,,,,
139.3336884,0,,,,,,,,,,,,,,,,,,,,,,
139.3420441,6,,,,,,,,,,,,,,,,,,,,,,
139.3503997,6,,,,,,,,,,,,,,,,,,,,,,
139.3587553,5,,,,,,,,,,,,,,,,,,,,,,
139.367111,10,,,,,,,,,,,,,,,,,,,,,,
139.3754666,4,,,,,,,,,,,,,,,,,,,,,,
139.3838222,2,,,,,,,,,,,,,,,,,,,,,,
139.3921779,6,,,,,,,,,,,,,,,,,,,,,,
139.4005335,4,,,,,,,,,,,,,,,,,,,,,,
139.4088891,6,,,,,,,,,,,,,,,,,,,,,,
139.4172448,8,,,,,,,,,,,,,,,,,,,,,,
139.4256004,5,,,,,,,,,,,,,,,,,,,,,,
139.433956,2,,,,,,,,,,,,,,,,,,,,,,
139.4423117,6,,,,,,,,,,,,,,,,,,,,,,
139.4506673,2,,,,,,,,,,,,,,,,,,,,,,
139.459023,4,,,,,,,,,,,,,,,,,,,,,,
139.4673786,9,,,,,,,,,,,,,,,,,,,,,,
139.4757342,5,,,,,,,,,,,,,,,,,,,,,,
139.4840899,2,,,,,,,,,,,,,,,,,,,,,,
139.4924455,12,,,,,,,,,,,,,,,,,,,,,,
139.5008011,5,,,,,,,,,,,,,,,,,,,,,,
139.5091568,2,,,,,,,,,,,,,,,,,,,,,,
139.5175124,8,,,,,,,,,,,,,,,,,,,,,,
139.525868,4,,,,,,,,,,,,,,,,,,,,,,
139.5342237,2,,,,,,,,,,,,,,,,,,,,,,
139.5425793,6,,,,,,,,,,,,,,,,,,,,,,
139.5509349,4,,,,,,,,,,,,,,,,,,,,,,
139.5592906,1,,,,,,,,,,,,,,,,,,,,,,
139.5676462,4,,,,,,,,,,,,,,,,,,,,,,
139.5760018,6,,,,,,,,,,,,,,,,,,,,,,
139.5843575,8,,,,,,,,,,,,,,,,,,,,,,
139.5927131,0,,,,,,,,,,,,,,,,,,,,,,
139.6010687,0,,,,,,,,,,,,,,,,,,,,,,
139.6094244,4,,,,,,,,,,,,,,,,,,,,,,
139.61778,6,,,,,,,,,,,,,,,,,,,,,,
139.6261356,4,,,,,,,,,,,,,,,,,,,,,,
139.6344913,9,,,,,,,,,,,,,,,,,,,,,,
139.6428469,1,,,,,,,,,,,,,,,,,,,,,,
139.6512025,4,,,,,,,,,,,,,,,,,,,,,,
139.6595582,4,,,,,,,,,,,,,,,,,,,,,,
139.6679138,6,,,,,,,,,,,,,,,,,,,,,,
139.6762694,8,,,,,,,,,,,,,,,,,,,,,,
139.6846251,6,,,,,,,,,,,,,,,,,,,,,,
139.6929807,4,,,,,,,,,,,,,,,,,,,,,,
139.7013364,2,,,,,,,,,,,,,,,,,,,,,,
139.709692,6,,,,,,,,,,,,,,,,,,,,,,
139.7180476,2,,,,,,,,,,,,,,,,,,,,,,
139.7264033,6,,,,,,,,,,,,,,,,,,,,,,
139.7347589,9,,,,,,,,,,,,,,,,,,,,,,
139.7431145,6,,,,,,,,,,,,,,,,,,,,,,
139.7514702,1,,,,,,,,,,,,,,,,,,,,,,
139.7598258,2,,,,,,,,,,,,,,,,,,,,,,
139.7681814,8,,,,,,,,,,,,,,,,,,,,,,
139.7765371,8,,,,,,,,,,,,,,,,,,,,,,
139.7848927,5,,,,,,,,,,,,,,,,,,,,,,
139.7932483,1,,,,,,,,,,,,,,,,,,,,,,
139.801604,10,,,,,,,,,,,,,,,,,,,,,,
139.8099596,2,,,,,,,,,,,,,,,,,,,,,,
139.8183152,1,,,,,,,,,,,,,,,,,,,,,,
